#Stuff;;;;;;;;;;;;;;x
pamir.73.b;I'm not too fond of peasant food, but must keep up appearances.;;;;;;;;;;;;;x
pamir.74.desc;xxxxx;;;;;;;;;;;x
pamir.74.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.75.desc;xxxxx;;;;;;;;;;;x
pamir.75.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.76.desc;xxxxx;;;;;;;;;;;x
pamir.76.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.77.desc;xxxxx;;;;;;;;;;;x
pamir.77.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.78.desc;xxxxx;;;;;;;;;;;x
pamir.78.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.79.desc;xxxxx;;;;;;;;;;;x
pamir.79.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.80.desc;xxxxx;;;;;;;;;;;x
pamir.80.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.81.desc;xxxxx;;;;;;;;;;;x
pamir.81.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.82.desc;xxxxx;;;;;;;;;;;x
pamir.82.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.83.desc;xxxxx;;;;;;;;;;;x
pamir.83.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.84.desc;xxxxx;;;;;;;;;;;x
pamir.84.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.85.desc;xxxxx;;;;;;;;;;;x
pamir.85.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.86.desc;xxxxx;;;;;;;;;;;x
pamir.86.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.87.desc;xxxxx;;;;;;;;;;;x
pamir.87.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.88.desc;xxxxx;;;;;;;;;;;x
pamir.88.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.89.desc;xxxxx;;;;;;;;;;;x
pamir.89.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.90.desc;xxxxx;;;;;;;;;;;x
pamir.90.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.91.desc;xxxxx;;;;;;;;;;;x
pamir.91.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.92.desc;xxxxx;;;;;;;;;;;x
pamir.92.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.93.desc;xxxxx;;;;;;;;;;;x
pamir.93.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.94.desc;xxxxx;;;;;;;;;;;x
pamir.94.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.95.desc;xxxxx;;;;;;;;;;;x
pamir.95.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.96.desc;xxxxx;;;;;;;;;;;x
pamir.96.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.97.desc;xxxxx;;;;;;;;;;;x
pamir.97.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.98.desc;xxxxx;;;;;;;;;;;x
pamir.98.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.99.desc;xxxxx;;;;;;;;;;;x
pamir.99.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.100.desc;You and your entourage got lost for a bit in a forest while traveling in the Pamir Mountains in your realm. However, on the bright side, you did come across large numbers of juniper, which grow in this region. You decided to collect some to use for various religious and herbal uses.;;;;;;;;;;;x
pamir.100.a;In a way, it was good we got lost.;;;;;;;;;;;;;x
pamir.101.desc;The most rugged parts of the Pamir plateau often have no human inhabitants, and are only visited by hunters from nearby local villages. Two hunters recently got into a scuffle in one of these remote regions, and claim the other stole each other's quarry.;;;;;;;;;;;x
pamir.101.a;The hunter from the north has a more convincing case.;;;;;;;;;;;;;x
pamir.101.b;The hunter from the south has a more convincing case.;;;;;;;;;;;;;x
pamir.101.c;They're both phonies, tricking me for a nefarious reason!;;;;;;;;;;;;;x
pamir.101.d;I have no time for these commoners' problems.;;;;;;;;;;;;;x
pamir.102.desc;Ah, lapis lazuli, the precious blue stone, valued since ancient times. The majority of the world's supply comes from Badakhshan in the Pamir Plateau, so locals will often present you gifts of tribute in the form of lapis lazuli, as they have today.;;;;;;;;;;;x
pamir.102.a;The gift is much appreciated.;;;;;;;;;;;;;x
pamir.103.desc;Today you are inspecting the lapis lazuli mines of Sar-i Sang, a source of much wealth for the region. Some of the miners have recently said the taskmasters are ruthless and overwork them, even causing unnecessary injuries among the workers in some cases. With nowhere to turn to, they appeal to you. Both sides present their cases, but both sides are convincing, alas.;;;;;;;;;;;x
pamir.103.a;Clearly the taskmasters are wrong. You cannot overwork people.;;;;;;;;;;;;;x
pamir.103.b;Clearly the miners are wrong. They are lazy and want less work!;;;;;;;;;;;;;x
pamir.103.c;Help both sides negotiate an agreement before any conflict arises.;;;;;;;;;;;;;x
pamir.104.desc;Though it may be hard for some to imagine, picturesque lakes can be found in the pristine Pamir Mountains. You come across one today while traveling to someplace in your realm's territories in the Pamirs. The lake is of the bluest color, like lapis lazuli or the sky, and surrounded by a gorgeous visage of flora.;;;;;;;;;;;x
pamir.104.a;Such are the wonders of nature!;;;;;;;;;;;;;x
pamir.105.desc;Petroglyphs are a common sight in the Pamir Mountains. People have passed through this region for centuries, so it's unsurprising that I've come across one in my travels. This one appears to have drawings of hunters, animals, and various aspects of nature like the sun and the trees. Despite its simplicity, there is a timeless charm to it.;;;;;;;;;;;x
pamir.105.a;A testament to those who came before us.;;;;;;;;;;;;;x
pamir.106.desc;Petroglyphs are a common sight in the Pamir Mountains. People have passed through this region for centuries, so it's unsurprising that I've come across one in my travels. This one appears to be more recent, and depicts people going about their business. It also includes a few inscriptions in the [Root.Culture.GetName] language.;;;;;;;;;;;x
pamir.106.a;The text is worn out, however, so it's hard to read.;;;;;;;;;;;;;x
pamir.107.desc;There are a few hot springs up in the remote but settled parts of the Pamir Mountains. One such spring is becoming popular in one of our territories. It has become renowned for its supposed healing properties, though learned men of medicine in our realm debate whether this is actually true or not.;;;;;;;;;;;x
pamir.107.a;Good to hear. Maybe I'll visit one day.;;;;;;;;;;;;;x
pamir.108.desc;The Pamir Plateau is host to a number of hot springs, and I decided to go visit one today. It was really relaxing, and helped take my mind of things, if only for a little while.;;;;;;;;;;;x
pamir.108.a;I am glad to have made the trip.;;;;;;;;;;;;;x
pamir.109.desc;The Wakhan Corridor is one of the most remote yet awe-inspiring places on this earth, it must seem. While passing through it today to travel to one of my realm's settlements, I saw above me a sky of palest blue. In front of me, an endless stretch of green and fawn colored plain. At my sides, two imposing, ancient rows of mountains that flanked the valley.;;;;;;;;;;;x
pamir.109.a;So many passed through here over the centuries….;;;;;;;;;;;;;x
pamir.110.desc;Several clans of nomads have recently moved into one of the valleys under our jurisdiction in the Pamir Plateau. This isn't an uncommon occurrence, as the summer pastures of the region are often attractive destinations for these nomads. Sometimes, the settled locals are fine with this and may even befriend the nomads. Other times, conflict arises between the two groups.;;;;;;;;;;;x
pamir.110.a;Hopefully things go well this time.;;;;;;;;;;;;;x
pamir.111.desc;A clan of nomads have moved into a part of the Pamir Plateau under our jurisdiction as there are plenty of summer pastures that attract these nomads. While this happens frequently, this clan of nomads is experienced in war, and have offered you their services as warriors under your service. It is an appealing offer, if not one that might be questioned by skeptical locals.;;;;;;;;;;;x
pamir.111.a;Take them on as an auxiliary unit in my forces.;;;;;;;;;;;;;x
pamir.111.b;Better they serve as local militia and train my troops.;;;;;;;;;;;;;x
pamir.111.c;I have no need for their services for now.;;;;;;;;;;;;;x
pamir.112.desc;The breed of sheep native to the Pamir region, known locally by names such as nakhjipar or ramapoy, is famed for its large horns. Shepherds here often make simple but beautiful large bowls out of such horns. I have just been given a few today by the locals, which should be put to good use for any feasts I may host.;;;;;;;;;;;x
pamir.112.a;They are definitely beautiful bowls.;;;;;;;;;;;;;x
pamir.113.desc;I am traveling through a part of my domain in the Pamir Mountains, and am resting for a while at the residence of one of the local shepards. He happily discusses with me his flock of the local breed of sheep, called nakhjipar or ramapoy in the local tongues, which are known for their big horns. These are so big that the pen he uses to enclose his flock is made using these horns!;;;;;;;;;;;x
pamir.113.a;Fascinating information.;;;;;;;;;;;;;x
pamir.114.desc;The Burusho - a small but powerful peoples of the Pamir Plateau - are famed for their fighting prowess. Unfortunately, two Burusho clans in our territories are starting to engage in the feud. It will likely lead to a lot of disorder and unnecessary conflict between the locals if allowed to spread.;;;;;;;;;;;x
pamir.114.a;Is there nothing we can do? Please tell them to stop.;;;;;;;;;;;;;x
pamir.114.b;I will use my diplomatic skills to resolve the conflict.;;;;;;;;;;;;;x
pamir.114.c;I will use cunning and trickery to resolve the conflict.;;;;;;;;;;;;;x
pamir.114.d;I will use military threats to resolve the conflict.;;;;;;;;;;;;;x
pamir.115.desc;I passed through a Pamir valley in my realm inhabited by the remote Burusho people. There, I came across a poor peasant on the dirt path, a farmer or a herder. He supplicated before me, and offered me half of his bread, known as Diram Fitti, the traditional sweet tasting wheat bread of the Burusho, mixed with a little butter. It was all he had other than his clothes on his back.;;;;;;;;;;;x
pamir.115.a;Thank you, you are a good man.;;;;;;;;;;;;;x
pamir.115.b;I cannot accept this - you need it more than me.;;;;;;;;;;;;;x
pamir.115.c;How dare you offer me such a pathetic gift!;;;;;;;;;;;;;x
pamir.115.d;I must refuse. Take this gold instead to feed your family.;;;;;;;;;;;;;x
pamir.116.desc;You are visiting a local Burusho headman. The Burusho have lived in the remote valleys of the Pamir region for generations and centuries, and it is important you establish good relations with the ones living in your territory. The headman offers you Burusho delicacies like mamtu (spicy dumplings filled with mutton), harissa (wheat and boiled meat), and simple plain yogurt.;;;;;;;;;;;x
pamir.116.a;Thank you. Let us enjoy some good food first!;;;;;;;;;;;;;x
pamir.116.b;I'm not in the mood to eat - let's talk business.;;;;;;;;;;;;;x
pamir.117.desc;I have a sudden craving for baht porridge, a traditional delicacy of the Pamiri people despite its simple nature. It is made using rush-kakht, a rare type of red wheat that only grows in specific parts of the Pamir mountains. It tastes sweet, in a subtle yet rich manner, but due to the rarity of this kind of wheat, it will not be cheap for my cooks to make it.;;;;;;;;;;;x
pamir.117.a;I will just eat a little to appease my desire.;;;;;;;;;;;;;x
pamir.117.b;I need a lot of it! It tastes so good.;;;;;;;;;;;;;x
pamir.118.desc;Mulberries are popular among the Pamiri peoples, and sometimes, poorer families might subsist entirely on it for weeks on end. I have just received a large shipment for myself, and my cooks are asking what we should use most of it for, as there are many things mulberries are good for that outsiders might not be aware of.;;;;;;;;;;;x
pamir.118.a;We should eat them fresh as soon as possible!;;;;;;;;;;;;;x
pamir.118.b;Fruit jams and syrups sound good to me.;;;;;;;;;;;;;x
pamir.118.c;Make pikht, dried mulberry flour, for use in breads;;;;;;;;;;;;;x
pamir.119.desc;A local Pamiri nobleman is about to begin the building of his new residence. As is custom among the Pamiri, he must plant a mulberry tree at the property before construction can begin. I am there to witness the ceremony, being one of his distinguished guests.;;;;;;;;;;;x
pamir.119.a;I hope all goes well.;;;;;;;;;;;;;x
pamir.120.desc;I am visiting one of the Pamiri villages in my realm. The inhabitants are poor but are welcoming and hospitable. They offer me several humble dishes, such as osh, noodles made using various grains and beans, as well as the famed shiroghan, a dish of milk and butter considered holy due how it is associated with a Pamiri fable about the importance of generosity and humility.;;;;;;;;;;;x
pamir.120.a;I accept their food happily.;;;;;;;;;;;;;x
pamir.120.b;I prefer some tastier food!;;;;;;;;;;;;;x
pamir.121.desc;In the Pamiri dominated regions of my realm, it is common to see so-called ostons, lone trees considered spiritually potent that are decorated with strips of cloth or beautiful stones. I have come across one in my travels - perhaps it might be wise to leave something by this oston in order to receive some blessings from [Root.Religion.GetHighGodName]?;;;;;;;;;;;x
pamir.121.a;Move on without leaving anything;;;;;;;;;;;;;x
pamir.121.b;Leave behind a strip of cloth;;;;;;;;;;;;;x
pamir.121.c;Leave behind some common stones;;;;;;;;;;;;;x
pamir.121.d;Leave behind a precious stone;;;;;;;;;;;;;x
pamir.122.desc;While traveling in the Pamiri dominated parts of my realm, our local guide stops us when we come across a qadamgoh. These are places where local saints or holy people are said to have visited generations ago, and are typically indicated with a special marking on a grove of trees or a rock. Our guide hurries over to where the marking is and says some prayers.;;;;;;;;;;;x
pamir.122.a;Wait impatiently for the guide to finish;;;;;;;;;;;;;x
pamir.122.b;Join the guide in saying some prayers;;;;;;;;;;;;;x
pamir.123.desc;It is said that many, many generations ago, the kings of the Pamir Mountains were some of the most devout Buddhists in the land, and traces of their influence can still be seen to this day. You were going to one of the local villages in the parts of your realm in the Pamir Mountains, when you pass by an ancient rock carving depicting a Buddha.;;;;;;;;;;;x
pamir.123.a;Pray a bit then move on.;;;;;;;;;;;;;x
pamir.123.b;Ignore it and continue along.;;;;;;;;;;;;;x
pamir.123.c;Infidel blasphemies! Bah!;;;;;;;;;;;;;x
pamir.123.d;It is a fascinating work of art!;;;;;;;;;;;;;x
pamir.124.desc;I am at one of the larger Burusho villages of my realm in the Pamirs. The Burusho are a remote and distinct peoples, but the ones in my realm do work to establish a good relationship with me. For instance, I am currently visiting one of their shamans, or a dayal. Once in a trance, he communicates with a fairy (called a Pari), that says it wants to give me some important advice.;;;;;;;;;;;x
pamir.124.a;I politely decline the advice. I am no heathen idolater!;;;;;;;;;;;;;x
pamir.124.b;Very well! Please tell me what I must know.;;;;;;;;;;;;;x
pamir.125.desc;A girl from the Pamiri villages of my realm is brought before me. Locals accuse her of being a Belas, the vengeful spirit of a living woman who attacks men and women she hates at night. The girl swears she's innocent and that she's being framed by her rivals. Her fiance has broken off their engagement, and she is ostracized by the village, which demands she be punished.;;;;;;;;;;;x
pamir.125.a;This superstitious stupidity is not my concern!;;;;;;;;;;;;;x
pamir.125.b;No doubt she is innocent. Let her go.;;;;;;;;;;;;;x
pamir.125.c;She is truly a Belas! Imprison her for this!;;;;;;;;;;;;;x
pamir.125.d;I cannot let her go back - she can stay with me.;;;;;;;;;;;;;x
pamir.126.desc;While visiting one of the villages under my rule in the Pamir mountains, the village headsman tells me a story about how his distant ancestor supposedly met and fell in love with a Pari, the local name for a fairy spirit. She bore him several sons before disappearing. "I'm not sure if the story is true," he says with a laugh, "but I like to think it is!";;;;;;;;;;;x
pamir.126.a;It explains why you and your family are so charming!;;;;;;;;;;;;;x
pamir.126.b;True, it is probably just some fanciful fantasy.;;;;;;;;;;;;;x
pamir.127.desc;You are hearing local Pamiri elders tell you tales of the great and mighty Hephthalites. The Hephthalite hordes once called the Pamir Mountains their home, but now they are no more, a people whose numbers have dwindled and have been absorbed by other cultures around them.;;;;;;;;;;;x
pamir.127.a;They were truly feared warriors with few equals.;;;;;;;;;;;;;x
pamir.127.b;They were also traders and explorers, too.;;;;;;;;;;;;;x
pamir.128.desc;"Every land has its 'huk,' [Root.GetTitledFirstName]," the Pamiri village elder explains. "It means the spirit of the land in our tongue. Huk can come from the water, or the soil. Everyone in the village, man and woman, young and old, shares its huk. Differences in huk explain why our village people are gentle and polite, but those of the village downstream are rude and angry.";;;;;;;;;;;x
pamir.128.a;A wise observation, dear elder.;;;;;;;;;;;;;x
pamir.128.b;I met the other village and they are not like that!;;;;;;;;;;;;;x
pamir.128.c;This sounds like silly peasant superstition.;;;;;;;;;;;;;x
pamir.128.d;Though superstitious, the idea has some merit.;;;;;;;;;;;;;x
pamir.129.desc;Though the Pamir mountains can be cold and desolate, it has hidden beauty as well. As you travel one day in your territories, you come across a valley where the grass is of greenest color, full of blooming flower meadows, and there are a few lakes with water almost as blue as the sky. You gaze in awe at the vision of paradise before you, the kind one can only witness at the roof of the world.;;;;;;;;;;;x
pamir.129.a;Amazing.;;;;;;;;;;;;;x
pamir.130.desc;xxxxx;;;;;;;;;;;x
pamir.130.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.131.desc;xxxxx;;;;;;;;;;;x
pamir.131.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.132.desc;xxxxx;;;;;;;;;;;x
pamir.132.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.133.desc;xxxxx;;;;;;;;;;;x
pamir.133.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.134.desc;xxxxx;;;;;;;;;;;x
pamir.134.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.135.desc;xxxxx;;;;;;;;;;;x
pamir.135.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.136.desc;xxxxx;;;;;;;;;;;x
pamir.136.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.137.desc;xxxxx;;;;;;;;;;;x
pamir.137.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.138.desc;xxxxx;;;;;;;;;;;x
pamir.138.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.139.desc;xxxxx;;;;;;;;;;;x
pamir.139.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.140.desc;xxxxx;;;;;;;;;;;x
pamir.140.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.141.desc;xxxxx;;;;;;;;;;;x
pamir.141.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.142.desc;xxxxx;;;;;;;;;;;x
pamir.142.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.143.desc;xxxxx;;;;;;;;;;;x
pamir.143.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.144.desc;xxxxx;;;;;;;;;;;x
pamir.144.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.145.desc;xxxxx;;;;;;;;;;;x
pamir.145.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.146.desc;xxxxx;;;;;;;;;;;x
pamir.146.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.147.desc;xxxxx;;;;;;;;;;;x
pamir.147.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.148.desc;xxxxx;;;;;;;;;;;x
pamir.148.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.149.desc;xxxxx;;;;;;;;;;;x
pamir.149.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.150.desc;xxxxx;;;;;;;;;;;x
pamir.150.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.151.desc;xxxxx;;;;;;;;;;;x
pamir.151.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.152.desc;xxxxx;;;;;;;;;;;x
pamir.152.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.153.desc;xxxxx;;;;;;;;;;;x
pamir.153.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.154.desc;xxxxx;;;;;;;;;;;x
pamir.154.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.155.desc;xxxxx;;;;;;;;;;;x
pamir.155.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.156.desc;xxxxx;;;;;;;;;;;x
pamir.156.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.157.desc;xxxxx;;;;;;;;;;;x
pamir.157.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.158.desc;xxxxx;;;;;;;;;;;x
pamir.158.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.159.desc;xxxxx;;;;;;;;;;;x
pamir.159.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.160.desc;xxxxx;;;;;;;;;;;x
pamir.160.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.161.desc;xxxxx;;;;;;;;;;;x
pamir.161.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.162.desc;xxxxx;;;;;;;;;;;x
pamir.162.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.163.desc;xxxxx;;;;;;;;;;;x
pamir.163.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.164.desc;xxxxx;;;;;;;;;;;x
pamir.164.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.165.desc;xxxxx;;;;;;;;;;;x
pamir.165.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.166.desc;xxxxx;;;;;;;;;;;x
pamir.166.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.167.desc;xxxxx;;;;;;;;;;;x
pamir.167.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.168.desc;xxxxx;;;;;;;;;;;x
pamir.168.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.169.desc;xxxxx;;;;;;;;;;;x
pamir.169.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.170.desc;xxxxx;;;;;;;;;;;x
pamir.170.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.171.desc;xxxxx;;;;;;;;;;;x
pamir.171.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.172.desc;xxxxx;;;;;;;;;;;x
pamir.172.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.173.desc;xxxxx;;;;;;;;;;;x
pamir.173.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.174.desc;xxxxx;;;;;;;;;;;x
pamir.174.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.175.desc;xxxxx;;;;;;;;;;;x
pamir.175.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.176.desc;xxxxx;;;;;;;;;;;x
pamir.176.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.177.desc;xxxxx;;;;;;;;;;;x
pamir.177.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.178.desc;xxxxx;;;;;;;;;;;x
pamir.178.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.179.desc;xxxxx;;;;;;;;;;;x
pamir.179.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.180.desc;xxxxx;;;;;;;;;;;x
pamir.180.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.181.desc;xxxxx;;;;;;;;;;;x
pamir.181.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.182.desc;xxxxx;;;;;;;;;;;x
pamir.182.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.183.desc;xxxxx;;;;;;;;;;;x
pamir.183.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.184.desc;xxxxx;;;;;;;;;;;x
pamir.184.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.185.desc;xxxxx;;;;;;;;;;;x
pamir.185.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.186.desc;xxxxx;;;;;;;;;;;x
pamir.186.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.187.desc;xxxxx;;;;;;;;;;;x
pamir.187.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.188.desc;xxxxx;;;;;;;;;;;x
pamir.188.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.189.desc;xxxxx;;;;;;;;;;;x
pamir.189.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.190.desc;xxxxx;;;;;;;;;;;x
pamir.190.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.191.desc;xxxxx;;;;;;;;;;;x
pamir.191.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.192.desc;xxxxx;;;;;;;;;;;x
pamir.192.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.193.desc;xxxxx;;;;;;;;;;;x
pamir.193.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.194.desc;xxxxx;;;;;;;;;;;x
pamir.194.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.195.desc;xxxxx;;;;;;;;;;;x
pamir.195.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.196.desc;xxxxx;;;;;;;;;;;x
pamir.196.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.197.desc;xxxxx;;;;;;;;;;;x
pamir.197.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.198.desc;xxxxx;;;;;;;;;;;x
pamir.198.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.199.desc;xxxxx;;;;;;;;;;;x
pamir.199.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.200.desc;xxxxx;;;;;;;;;;;x
pamir.200.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.201.desc;xxxxx;;;;;;;;;;;x
pamir.201.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.202.desc;xxxxx;;;;;;;;;;;x
pamir.202.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.203.desc;xxxxx;;;;;;;;;;;x
pamir.203.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.204.desc;xxxxx;;;;;;;;;;;x
pamir.204.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.205.desc;xxxxx;;;;;;;;;;;x
pamir.205.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.206.desc;xxxxx;;;;;;;;;;;x
pamir.206.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.207.desc;xxxxx;;;;;;;;;;;x
pamir.207.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.208.desc;xxxxx;;;;;;;;;;;x
pamir.208.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.209.desc;xxxxx;;;;;;;;;;;x
pamir.209.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.210.desc;xxxxx;;;;;;;;;;;x
pamir.210.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.211.desc;xxxxx;;;;;;;;;;;x
pamir.211.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.212.desc;xxxxx;;;;;;;;;;;x
pamir.212.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.213.desc;xxxxx;;;;;;;;;;;x
pamir.213.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.214.desc;xxxxx;;;;;;;;;;;x
pamir.214.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.215.desc;xxxxx;;;;;;;;;;;x
pamir.215.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.216.desc;xxxxx;;;;;;;;;;;x
pamir.216.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.217.desc;xxxxx;;;;;;;;;;;x
pamir.217.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.218.desc;xxxxx;;;;;;;;;;;x
pamir.218.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.219.desc;xxxxx;;;;;;;;;;;x
pamir.219.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.220.desc;xxxxx;;;;;;;;;;;x
pamir.220.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.221.desc;xxxxx;;;;;;;;;;;x
pamir.221.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.222.desc;xxxxx;;;;;;;;;;;x
pamir.222.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.223.desc;xxxxx;;;;;;;;;;;x
pamir.223.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.224.desc;xxxxx;;;;;;;;;;;x
pamir.224.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.225.desc;xxxxx;;;;;;;;;;;x
pamir.225.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.226.desc;xxxxx;;;;;;;;;;;x
pamir.226.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.227.desc;xxxxx;;;;;;;;;;;x
pamir.227.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.228.desc;xxxxx;;;;;;;;;;;x
pamir.228.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.229.desc;xxxxx;;;;;;;;;;;x
pamir.229.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.230.desc;xxxxx;;;;;;;;;;;x
pamir.230.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.231.desc;xxxxx;;;;;;;;;;;x
pamir.231.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.232.desc;xxxxx;;;;;;;;;;;x
pamir.232.a;Xxxxxxffff;;;;;;;;;;;;;x
pamir.233.desc;xxxxx;;;;;;;;;;;x
pamir.233.a;Xxxxxxffff;;;;;;;;;;;;;x
