amalfi.13.desc;At the urging of [From.GetTitledName], the people of Amalfi have decided to reform the so-called Tabula Amalfitana, or the Amalfian Laws. The importance of this maritime code cannot be undersated, as many port cities have for years used it as a basis for their own maritime laws, or even adopted it wholesale. Now, these recent efforts to modernize the laws, and make them better suited for contemporary conditions, can only be applauded. It is certain that with these reforms, the Amalfian Laws will continue to provide a standard for the rest of the world to follow.;À la demande de [From.GetTitledName], le peuple d'Amalfi a décidé de réformer la soi-disant Tabula Amalfitana, ou lois amalfiennes. L'importance de ce code maritime ne peut être sous-estimée, car de nombreuses villes portuaires l'utilisent depuis des années comme base pour leurs propres lois maritimes, voire l'ont adoptée en bloc. Maintenant, ces efforts récents visant à moderniser les lois et à les rendre mieux adaptées aux conditions actuelles ne peuvent être que saluées. Il est certain qu’avec ces réformes, les lois amalfiennes continueront d’être une norme à suivre pour le reste du monde.;;;;;;;;;;x;x
amalfi.13.a;Let's hope this will help us with our business.;ffff;;;;;;;;;;;;x
amalfi.13.b;I see!;ffff;;;;;;;;;;;;x
amalfi.14.desc;;;;;;;;;;;;x;x
amalfi.14.a;ffff;ffff;;;;;;;;;;;;x
amalfi.15.desc;;;;;;;;;;;;x;x
amalfi.15.a;ffff;ffff;;;;;;;;;;;;x
amalfi.16.desc;;;;;;;;;;;;x;x
amalfi.16.a;ffff;ffff;;;;;;;;;;;;x
amalfi.17.desc;;;;;;;;;;;;x;x
amalfi.17.a;ffff;ffff;;;;;;;;;;;;x
amalfi.18.desc;;;;;;;;;;;;x;x
amalfi.18.a;ffff;ffff;;;;;;;;;;;;x
amalfi.19.desc;;;;;;;;;;;;x;x
amalfi.19.a;ffff;ffff;;;;;;;;;;;;x
amalfi.20.desc;;;;;;;;;;;;x;x
amalfi.20.a;ffff;ffff;;;;;;;;;;;;x
amalfi.21.desc;In ancient times, the settlement of Sorrento, then known as Surrentum, was home to the only pagan temple to the Sirens. With the recent resurgence of paganism along the Amalfian coast, and after some careful consideration, we have decided to dedicate a large amount of resources to rebuild this temple. There are those who fear the Sirens - who can, after all, forget Homer's haunting account of them in the Odyssey? But there is much to learn and understand from these mythical creatures, and so they are worthy of our worship.;Dans les temps anciens, la colonie de Sorrente, alors connue sous le nom de Surrentum, abritait le seul temple païen des Sirènes. Avec la récente résurgence du paganisme le long de la côte amalfienne et après mûre réflexion, nous avons décidé de consacrer une grande quantité de ressources à la reconstruction de ce temple. Il y a ceux qui craignent les sirènes - qui peut, après tout, oublier le récit obsédant d'Homère dans l'Odyssée ? Mais il y a beaucoup à apprendre et à comprendre de ces créatures mythiques, et elles sont donc dignes de notre culte.;;;;;;;;;;x;x
amalfi.21.a;Let construction begin!;ffff;;;;;;;;;;;;x
amalfi.22.desc;After a lot of toil and hard work, the Temple to the Sirens in Sorrento has been rebuilt. It stands proudly overlooking the coast, not too far from the nearby, small islets said to be the home of the Sirens. It will now be up to us as to how we shall make use of this temple.;Après beaucoup de travail et de dur labeur, le Temple des Sirènes de Sorrente a été reconstruit. Il domine fièrement la côte, non loin de la proximité, de petits îlots censés abriter les Sirènes. Il nous appartient maintenant de savoir comment nous allons utiliser ce temple.;;;;;;;;;;x;x
amalfi.22.a;One can only hope the Sirens are pleased.;ffff;;;;;;;;;;;;x
amalfi.23.title;Temple of the Sirens;Temple des Sirènes;;;;;;;;;;x;x
amalfi.23.desc;Through the efforts of dedicated worshippers, the Temple to the Sirens in Sorrento has just been rebuilt. In antiquity, it was the only major temple in the world dedicated to the famous Sirens of Greek and Roman mythology. Such a beautiful building is testament to the growth and revival of paganism against the Abrahamic bulwark, and it is likely this site will see many visitors and pilgrims for years if not centuries to come.;Grâce aux efforts de fidèles dévoués, le temple des sirènes de Sorrente a été reconstruit. Dans l’antiquité, c’était le seul temple majeur au monde dédié aux célèbres sirènes de la mythologie grecque et romaine. Un si bel édifice témoigne de la croissance et de la renaissance du paganisme contre le rempart abrahamique. Il est probable que ce site accueillera de nombreux visiteurs et pèlerins pendant des années, voire des siècles.;;;;;;;;;;x;x
amalfi.23.a;Praise be to the Sirens!;ffff;;;;;;;;;;;;x
amalfi.23.b;Interesting developments.;ffff;;;;;;;;;;;;x
amalfi.24.desc;Today I come to the Temple of the Sirens to pray. First, I should make an offering before the altar.;Aujourd'hui, je viens au temple des Sirènes pour prier. Premièrement, je devrais faire une offrande devant l'autel.;;;;;;;;;;x;x
amalfi.24.a;Small offering;ffff;;;;;;;;;;;;x
amalfi.24.b;Medium offering;ffff;;;;;;;;;;;;x
amalfi.24.c;Large offering;ffff;;;;;;;;;;;;x
amalfi.25.desc;After making the offering, and doing the proper rituals, I can ask for a boon from these mysterious, dangerous, and haunting creatures of mythology. I shall ask the Sirens to aid me, to lend me their skills and traits, to sing me a song of:;Après avoir fait l'offrande et effectué les rituels appropriés, je peux demander une aubaine à ces créatures mystérieuses, dangereuses et obsédantes de la mythologie. Je demanderai aux sirènes de m'aider, de me prêter leurs compétences et leurs traits, de me chanter une chanson de :;;;;;;;;;;x;x
amalfi.25.a;Enchantment, of the allure of knowledge and joy;ffff;;;;;;;;;;;;x
amalfi.25.b;Danger, of the primal powers that reside within us all;ffff;;;;;;;;;;;;x
amalfi.25.c;Mystery, of the vastness of the universe;ffff;;;;;;;;;;;;x
amalfi.26.desc;The priests tell me that I did not please the Sirens with my offerings. On the contrary, I have offended them!;Les prêtres me disent que je n'ai pas fait plaisir aux sirènes avec mes offrandes. Au contraire, je les ai offensés !;;;;;;;;;;x;x
amalfi.26.a;Hopefully this will not backfire on me.;ffff;;;;;;;;;;;;x
amalfi.27.desc;The priests tell me that the Sirens were not dissatisfied either and have accepted them.;Les prêtres me disent que les sirènes n'étaient pas mécontentes non plus et les avaient acceptées.;;;;;;;;;;x;x
amalfi.27.a;It could have been worse.;ffff;;;;;;;;;;;;x
amalfi.28.desc;The priests tell me that the Sirens were happy and satisfied with my offerings. ;Les prêtres me disent que les sirènes étaient heureuses et satisfaites de mes offrandes.;;;;;;;;;;x;x
amalfi.28.a;I should consider myself blessed.;ffff;;;;;;;;;;;;x
amalfi.29.desc;;;;;;;;;;;;x;x
amalfi.29.a;ffff;ffff;;;;;;;;;;;;x
amalfi.30.title;Bambagina Paper Invented;Papier Bambagina inventé;;;;;;;;;;x;x
amalfi.30.desc;The merchants of Amalfi have, it appears, stumbled on a discovery of a lifetime. Paper has been slowly disseminating to the west from the east over the past few generations, and it only was a matter of time before the ingenious craftsmen and artisans of Amalfi develop a new kind of parchment, which they call Carta Bambagina, or Bambagina Paper. Though it is not as durable as standard parchment, it is beautiful, as well as cheaper and easier to produce. Although some elites do not approve of it as a result, it surely will attract good business to the city of Amalfi.;Les marchands d'Amalfi sont, semble-t-il, tombés sur une découverte d'une vie. Depuis quelques générations, l'invention du papier se diffuse lentement d’est en ouest. Ce n’est que très vite que les artisans et artisans ingénieux d’Amalfi élaborent un nouveau type de parchemin, qu'ils appellent Carta Bambagina ou Papier Bambagina. Bien qu'il ne soit pas aussi durable qu'un parchemin standard, il est beau, moins cher et plus facile à produire. Bien que certaines élites ne l’approuvent pas, cela attirera sûrement de bonnes affaires dans la ville d’Amalfi.;;;;;;;;;;x;x
amalfi.30.a;So it is!;ffff;;;;;;;;;;;;x
amalfi.31.desc;Bambagina paper is one of Amalfi's major exports, and has often been used in official documents in our realm. That said, there are those who dislike how it is not as reliable and prone to wear and tear, at least compared to other kinds of parchment. We now have an opportunity to change our stance on whether to continue encouraging its production, or banning it from official use.;Le papier Bambagina est l'une des principales exportations d'Amalfi et a souvent été utilisé dans les documents officiels de notre pays. Cela dit, il y a ceux qui n'aiment pas le fait qu'il ne soit pas aussi fiable et sujet à l'usure, du moins par rapport à d'autres types de parchemins. Nous avons maintenant une occasion de changer notre position sur l'opportunité de continuer à encourager sa production ou à l'interdire de toute utilisation officielle.;;;;;;;;;;x;x
amalfi.31.a;Encourage its production and use in official capacities.;ffff;;;;;;;;;;;;x
amalfi.31.b;Tolerate its existence, but don't endorse it for official use.;ffff;;;;;;;;;;;;x
amalfi.31.c;Ban it from being used in official capacities.;ffff;;;;;;;;;;;;x
amalfi.31.d;Never mind.;ffff;;;;;;;;;;;;x
amalfi.32.title;Bambagina Paper Support;Soutenir le papier Bambagina;;;;;;;;;;x;x
amalfi.32.desc;Bambagina paper has for many years been one of Amalfi's major exports. Though it is not as durable as more traditional kinds of parchment, it is cheaper and easier to produce, and considered to be quite beautiful in appearance and style by many.\n\n[From.GetTitledName], the ruler of Amalfi, in concert with other Amalfian lawmakers and elites, has recently decreed a new law encouraging the production of Bambagina paper, and that it will be used in more official capacities in the future. This is certainly a great day for the paper mills of Amalfi, though there are those who undoubtedly dislike the implementation of such a policy given how Bambagina paper is not as durable as other kinds.;Le papier Bambagina est depuis de nombreuses années l'une des principales exportations d'Amalfi. Bien qu’il ne soit pas aussi durable que les types de parchemins plus traditionnels, il est moins chère et plus facile à produire, et il est considéré comme de très belle d’apparence et de style par beaucoup.\n\n[From.GetTitledName], le souverain d’Amalfi, de concert avec d’autres législateurs et élites amalfiens, a récemment adopté une nouvelle loi encourageant la production de papier Bambagina, qui sera utilisé à des fins plus officielles à l’avenir. C’est certainement un grand jour pour les papeteries d’Amalfi, bien que certains désapprouvent sans aucun doute la mise en œuvre d’une telle politique compte tenu du fait que le papier Bambagina n’est pas aussi durable que d’autres.;;;;;;;;;;x;x
amalfi.32.a;Interesting.;ffff;;;;;;;;;;;;x
amalfi.33.title;Bambagina Paper Tolerated;Papier Bambagina toléré;;;;;;;;;;x;x
amalfi.33.desc;Bambagina paper has for many years been one of Amalfi's major exports. Though it is not as durable as more traditional kinds of parchment, it is cheaper and easier to produce, and considered to be quite beautiful in appearance and style by many.\n\n[From.GetTitledName], the ruler of Amalfi, in concert with other Amalfian lawmakers and elites, has recently decreed new policies in regards to the production of Bambagina paper. Specifically, all previous laws related to Bambagina paper are no longer in effect. While the paper mills producing this paper will not be officially endorsed, neither will they be banned from producing this paper. Only time will tell what the papermakers of Amalfi will make of these recent changes.;Le papier Bambagina est depuis de nombreuses années l'une des principales exportations d'Amalfi. Bien qu'il ne soit pas aussi durable que les parchemins plus traditionnels, il est moins cher et plus facile à produire, et il est considéré comme très beau en apparence et en style par beaucoup.\n\n[From.GetTitledName], le dirigeant d'Amalfi, en accord avec d'autres législateurs amalfitains et les élites, a récemment adopté de nouvelles règles concernant la production du papier Bambagina. Plus précisément, toutes les lois antérieures relatives au papier Bambagina ne sont plus en vigueur. Bien que les papeteries qui produisent ce papier ne seront pas officiellement approuvées, elles ne seront pas non plus interdites de produire ce papier. Seul le temps nous dira ce que les papetiers d'Amalfi vont faire de ces changements récents.;;;;;;;;;;x;x
amalfi.33.a;Indeed.;En effet.;;;;;;;;;;;;x
amalfi.34.title;Bambagina Paper Banned;Papier Bambagina interdit;;;;;;;;;;x;x
amalfi.34.desc;Bambagina paper has for many years been one of Amalfi's major exports. Though it is not as durable as more traditional kinds of parchment, it is cheaper and easier to produce, and considered to be quite beautiful in appearance and style by many.\n\n[From.GetTitledName], the ruler of Amalfi, in concert with other Amalfian lawmakers and elites, has banned the paper's use in official functions, and proscribed the use of only more durable forms of parchment. While Bambagina paper can still be produced for use by commoners, this will clearly deal a heavy blow to Amalfi's papermaking industry.;Le papier Bambagina est depuis de nombreuses années l'une des principales exportations d'Amalfi. Bien qu'il ne soit pas aussi durable que les parchemins plus traditionnels, il est moins cher et plus facile à produire, et il est considéré comme très beau en apparence et en style par un grand nombre.\n\n[From.GetTitledName], le dirigeant d'Amalfi, de concert avec d'autres législateurs et les élites amalfitaines, a interdit son utilisation pour les fonctions officielles et a interdit uniquement les formes les plus durables du papier parchemin. Bien qu'il soit encore possible de produire du papier Bambagina pour les roturiers, l'industrie papetière d'Amalfi en souffrira de toute évidence cruellement.;;;;;;;;;;;;x
amalfi.34.a;I see.;Je vois.;;;;;;;;;;x;x
amalfi.35.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.35.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.36.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.36.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.37.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.37.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.38.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.38.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.39.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.39.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.40.desc;Piracy has been an increasing concern among the settlements of the Amalfi Coast. The current system of watchtowers and fortresses, while by no means horrible, needs improvements if it is to adequately warn those living among the Amalfi Coast of any incoming pirates or invaders in time. Because the Amalfi region is of high importance due to its economic, cultural, strategic value, it is therefore imperative we find a good location to situate a large watchtower that can meet our needs. Let us send experts to survey the coastline and prepare construction materials!;La piraterie est une préoccupation croissante parmi les colonies de peuplement de la côte amalfitaine. Le système actuel de tours de guet et de forteresses, bien qu'il soit loin d'être horrible, a besoin d'être amélioré si l'on veut avertir à temps les habitants de la côte amalfitaine de la présence de pirates ou d'envahisseurs. Parce que la région d'Amalfi est d'une grande importance en raison de sa valeur économique, culturelle, stratégique, il est donc impératif de trouver un bon emplacement pour situer une grande tour de guet qui puisse répondre à nos besoins. Envoyons des experts pour surveiller le littoral et préparer les matériaux de construction !;;;;;;;;;;x;x
amalfi.40.a;A splendid idea. Let's do this.;Une idée magnifique. Faisons cela.;;;;;;;;;;;;x
amalfi.40.b;I don't have the funds for such a thing.;Je n'ai pas les fonds pour une telle chose.;;;;;;;;;;;;x
amalfi.41.title;A Promising Site;Un site prometteur;;;;;;;;;;x;x
amalfi.41.desc;After spending quite some time surveying the Amalfi Coast, we've found a perfect place for a new watchtower, one which will be able to see incoming pirate fleets from far away, yet is relatively close by, and will be hard for the pirates to attack and reach.\n\nA few miles off the coast by the town of Positano are the Sirenusas, an archipelago of several islands called so because the ancient Greeks and Romans believed they were inhabited by the Sirens of myth and legend. Gallo Lungo, the largest island, is shaped in a crescent moon and has housed a small monastery for years. Our surveyors also found the ruins of a small Roman tower, which we can use as a solid foundation for our own watchtower.;Après avoir passé pas mal de temps à arpenter la côte amalfitaine, nous avons trouvé un endroit parfait pour une nouvelle tour de guet, qui pourra voir les flottes de pirates arrivant de loin, mais qui est relativement proche, et qui sera difficile à attaquer et à atteindre pour les pirates. Les îles Sirenuse, un archipel de plusieurs îles appelé ainsi car les anciens Grecs et Romains les croyaient habités par les Sirènes de la légende et des mythes, sont quelques kilomètres au large des côtes, aux abords de la ville de Positano. Gallo Lungo, la plus grande île, est en forme de croissant de lune et abrite un petit monastère depuis des années. Nos arpenteurs ont également trouvé les ruines d'une petite tour romaine, que nous pouvons utiliser comme base solide pour notre propre tour de guet.;;;;;;;;;;x;x
amalfi.41.a;Good! Start construction immediately.;Bien ! Commencez la construction immédiatement.;;;;;;;;;;;;x
amalfi.42.desc;The watchtower at Gallo Lungo has been completed, and a garrison of a few soldiers have been sent to maintain it. It will be crucial in ensuring the safety and defense of the Amalfi Coast. One final matter remains: who shall we formally appoint as warden of this fortification? Because of its strategic location, ownership of the tower should not give this to just anyone or any family. Even if it is an honorary position, we should consider carefully who will administer this tower.;La tour de guet de Gallo Lungo est terminée et une garnison de quelques soldats a été envoyée pour l'entretenir. Elle sera cruciale pour assurer la sécurité et la défense de la côte amalfitaine. Une dernière question demeure : qui nommerons-nous formellement comme directeur de cette fortification ? En raison de son emplacement stratégique, la propriété de la tour ne devrait pas être confiée à n'importe qui ou à n'importe quelle famille. Même s'il s'agit d'un poste honorifique, nous devrions examiner attentivement qui administrera cette tour.;;;;;;;;;;x;x
amalfi.42.a;Find a local military officer who has proven himself.;Trouvez un officier militaire local qui a fait ses preuves.;;;;;;;;;;;;x
amalfi.42.b;One of my vassals thinks they are worthy.;Un de mes vassaux pense qu'il en vaut la peine.;;;;;;;;;;;;x
amalfi.42.c;A courtier of mine seems interested.;Un de mes courtisans semble intéressé.;;;;;;;;;;;;x
amalfi.42.d;I want to think this over first.;Je veux d'abord y réfléchir.;;;;;;;;;;;;x
VIET_amalfi_gallo_lungo_minor_title_now_available;\n\nCan now award the "Warden of Gallo Lungo" minor title;\n\nPeut maintenant attribuer le titre mineur "Gardien de Gallo Lungo".;;;;;;;;;;x;x
amalfi.43.title;Gallo Lungo;Gallo Lungo;;;;;;;;;;x;x
amalfi.43.desc;[From.Holder.GetTitledName], the current ruler of Amalfi, has completed a new watchtower on the island of Gallo Lungo. Built on the ruins of an old Roman watchtower, though it is not a remarkable fortification in and of itself, it is located on a strategic site, and meant to play a role in defending the Amalfi Coast from pirates and invaders who seek to plunder the riches of the region, as its inhabitants now have more time to prepare themselves from any onslaught.;[From.Holder.GetTitledName], l'actuel dirigeant d'Amalfi, a achevé une nouvelle tour de guet sur l'île de Gallo Lungo. Construite sur les ruines d'une ancienne tour de guet romaine, bien qu'elle ne soit pas une remarquable fortification en soi, elle est située sur un site stratégique et est destinée à jouer un rôle dans la défense de la côte amalfitaine contre les pirates et les envahisseurs qui cherchent à piller les richesses de la région, car ses habitants ont maintenant plus de temps pour se préparer à tout assaut.;;;;;;;;;;x;x
amalfi.43.a;Interesting.;Intéressant.;;;;;;;;;;;;x
amalfi.44.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.44.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.45.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.45.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.46.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.46.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.47.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.47.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.48.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.48.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.49.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.49.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.50.title;A New Monastery;Un nouveau monastère;;;;;;;;;;x;x
amalfi.50.desc;A number of Benedictine monks have proposed that we set up a monastery on Mount Athos, the famous mountain in Greece that has become a center of the Eastern Church's spirituality and monasticism. By establishing a Latin monastery there, dialogue and cooperation between the two groups can be encouraged. Amalfi has historically had a mix of followers from both the Western and Eastern Churches, so we are ideally suited to this noble endeavor.;Un certain nombre de moines bénédictins nous ont proposé d'établir un monastère sur le Mont Athos, la célèbre montagne de Grèce qui est devenue le centre de la spiritualité et du monachisme de l'Église orientale. En y établissant un monastère latin, le dialogue et la coopération entre les deux groupes peuvent être encouragés. Amalfi a historiquement eu un mélange d'adeptes des Églises occidentale et orientale, donc nous sommes parfaitement adaptés à cette noble entreprise.;;;;;;;;;;x;x
amalfi.50.a;They have my blessing.;Ils ont ma bénédiction.;;;;;;;;;;;;x
amalfi.51.title;Amalfion Established;Amalfion établi;;;;;;;;;;x;x
amalfi.51.desc;Amalfi has always enjoyed close relations with the Eastern Roman Empire, in contrast to some of the other Republics and petty feudal realms of the Italian Peninsula. A number of Benedictine monks, working together with [From.GetTitledName], have established a Latin monastery on Mount Athos, the great monastic haven of Greece. In doing so, they hope to improve relations between the Western and Eastern Churches. Due to the prominence of Amalfians in founding and developing the monastery, many have started calling this monastery the Amalfion.;Amalfi a toujours entretenu des relations étroites avec l'Empire romain d'Orient, contrairement à d'autres républiques et aux petits domaines féodaux de la péninsule italienne. Un certain nombre de moines bénédictins, en collaboration avec [From.GetTitledName], ont établi un monastère latin sur le mont Athos, le grand port monastique de Grèce. Ce faisant, ils espèrent améliorer les relations entre les Églises occidentale et orientale. En raison de l'importance des amalfitains dans la fondation et le développement du monastère, beaucoup ont commencé à appeler ce monastère l'Amalfion.;;;;;;;;;;x;x
amalfi.51.a;Interesting news! Hopefully it will work out.;Des nouvelles intéressantes ! J'espère que ça fonctionnera.;;;;;;;;;;;;x
amalfi.51.b;We are honored by our brothers and sisters from Amalfi.;Nous sommes honorés par nos frères et sœurs d'Amalfi.;;;;;;;;;;;;x
amalfi.51.c;What happens with those Christians is of no concern to us.;Ce qui se passe avec ces chrétiens ne nous concerne pas.;;;;;;;;;;;;x
amalfi.51.d;I am proud of our work. For the glory of God!;Je suis fier de notre travail. Pour la gloire de Dieu !;;;;;;;;;;;;x
VIET_improved_relations_amalfion;Our relations with the ruler of Amalfi have improved greatly;Nos relations avec le souverain d'Amalfi se sont considérablement améliorées;;;;;;;;;;x;x
amalfi.52.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.52.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.53.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.53.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.54.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.54.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.55.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.55.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.56.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.56.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.57.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.57.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.58.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.58.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.59.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.59.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.60.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.60.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.61.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.61.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.62.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.62.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.63.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.63.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.64.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.64.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.65.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.65.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.66.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.66.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.67.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.67.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.68.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.68.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.69.desc;xxxxx;xxxxx;;;;;;;;;;x
amalfi.69.a;Xxxxxxffff;Xxxxxxffff;;;;;;;;;;;;x
amalfi.70.desc;The harvest of lemons in the Amalfian region from last year was unusually good. As a result, local merchants have been raking in quite a profit this year, given how popular Amalfian lemons are. We too have made some extra coin on the side through our contacts.;La récolte de citrons dans la région amalfitaine de l'année dernière a été exceptionnellement bonne. Par conséquent, les marchands locaux ont fait des profits cette année, en raison de la popularité des citrons d'Amalfi. Nous aussi, nous avons gagné un peu plus d'argent grâce à nos contacts.;;;;;;;;;;x;x
amalfi.70.a;Glad to hear it!;Ravi de l'apprendre !;;;;;;;;;;;;x
amalfi.71.desc;We have recently discovered the ruins of an old Roman villa on some land belonging to us along the Amalfi Coast. Even in antiquity, this region was a well-known resort destination. The ruins we found are in good condition, and perhaps can be renovated for our own use.;Nous avons récemment découvert les ruines d'une ancienne villa romaine sur un terrain qui nous appartient le long de la côte amalfitaine. Même durant l'Antiquité, cette région était une destination touristique bien connue. Les ruines que nous avons trouvées sont en bon état et peuvent peut-être être rénovées pour notre propre usage.;;;;;;;;;;x;x
amalfi.71.a;Splendid. Another resort home wouldn't hurt.;Splendide. Une autre maison de vacances ne ferait pas de mal.;;;;;;;;;;x
amalfi.71.b;This is a waste of money.;C'est un gaspillage d'argent.;;;;;;;;;;;;x
amalfi.71.c;Convert it into a house of worship instead.;Convertissez-le plutôt en un lieu de culte.;;;;;;;;;;;;x
amalfi.71.d;Turn it into a hostel for travelers.;Faites-en une auberge pour les voyageurs.;;;;;;;;;;;;x
amalfi.72.desc;Lemon flavored alcoholic beverages have been a major export of the Amalfi Coast for many years. Today some local dignitaries present me with some of this prized product as a gift. Even if I have no desire to drink it, I can still give it to someone or present it to esteemed guests at a banquet.;Les boissons alcoolisées aromatisées au citron ont été une exportation majeure de la côte amalfitaine pendant de nombreuses années. Aujourd'hui, des dignitaires locaux m'offrent en cadeau une partie de ce produit très prisé. Même si je n'ai pas envie de le boire, je peux toujours le donner à quelqu'un ou le présenter à des invités estimés lors d'un banquet.;;;;;;;;;;;;x
amalfi.72.a;Much appreciated.;Très apprécié.;;;;;;;;;;x;x
#amalfi.73.desc;For many years, Limoncello has been one of the Amalfi Coast's major exports, and its popularity has been booming even more as of late, bringing in more income to many businesses and merchants in the area. This liqueur, made from only the finest of the Amalfian lemons, is sure to bring much prosperity to the region for generations to come.;;;;;;;;;;;x
#amalfi.73.a;Great!;ffff;;;;;;;;;;;;x
amalfi.73.desc;I am inspecting some of the lemon groves in Amalfi owned by my family today. I discuss with one of the laborers about the terraces, stone canals, and water tanks that make up the intricate system used to irrigate these groves, which are often situated on the hillier parts of the Amalfi Coast.;xxxxxJ'inspecte quelques citronniers d'Amalfi appartenant à ma famille aujourd'hui. Je discute avec l'un des ouvriers des terrasses, des canaux en pierre et des réservoirs d'eau qui constituent le système complexe utilisé pour irriguer ces bosquets, qui sont souvent situés sur les parties les plus accidentées de la côte amalfitaine.;;;;;;;;;;;;x
amalfi.73.a;An interesting discussion, all said!;Une discussion intéressante, tout compte fait !;;;;;;;;;;x;x
amalfi.74.desc;Today I am in the village of Scala, which is the center of Amalfi's coral industry. They bring coral harvested from the other nearby villages, and it is here that they turn this coral into a variety of beautiful products, such as rosary beads and necklaces. As I travel through Scala, I hear the simple yet moving songs sung by the coral workers and fishermen of Scala as they work.;Aujourd'hui je suis dans le village de Scala, qui est le centre de l'industrie corallienne d'Amalfi. Ils apportent du corail récolté dans les autres villages voisins et c'est là qu'ils transforment ce corail en une variété de beaux produits, tels que des chapelets et des colliers. En parcourant Scala, j'entends les chansons simples mais émouvantes chantées par les ouvriers coralliens et les pêcheurs pendant qu'ils travaillent.;;;;;;;;;;;;x
amalfi.74.a;A pleasant thing to listen to, no?;C'est agréable à écouter, non ?;;;;;;;;;;x;x
amalfi.74.b;Just some peasants rambling and barking nonsense.;Juste des paysans qui divaguent et aboient des bêtises.;;;;;;;;;;;;x
#amalfi.74.desc;The fabric factories of Atrani have always been the city's pride and joy, and one of the reasons many consider it second only to Amalfi among the cities of the Amalfi Coast. Lately, this trade in fabrics has been exploding, bringing in additional profit to many involved in the business.;;;;;;;;;;;x
#amalfi.74.a;Very good!;ffff;;;;;;;;;;;;x
