#Stuff;;;;;;;;;;;;;;x
dunhuang.18.tooltip; \n\nThe Suos have been here longer than most if not all of Dunhuang's Chinese clans. Among their ancestors is the famed calligrapher Suo Jing, and they are proud of their scholarly heritage.;;;;;;;;;;;x
dunhuang.18.title;The Ancient Scholars;;;;;;;;;;;x
dunhuang.18.desc;Our lineage stretches back many centuries. The Suo have been here longer than any of the other noble families, since the days of the Han Dynasty when Dunhuang wasn't even considered part of China! Among our ancestors are Suo Ban, the great general who pacified this region during the Eastern Han, and the famed calligrapher Suo Jing of the Three Kingdoms era.\n\nThe reason for our success is simple: we are a learned and educated clan. After all, our illustrious ancestors include calligraphers, astrologers, teachers, and scholars. Out here in the outpost of civilization, only knowledge and wisdom will keep us alive. In this era when death and destruction roam the land once more, we must be vigilant and foster our intellectual and spiritual growth, lest we fall to barbarism.;;;;;;;;;;;x
dunhuang.18.a;The Suo family shall endure as it always has!;;;;;;;;;;;;;x
dunhuang.19.tooltip; \n\nThe Lis have many branches, including that of the Tang Emperors. The branch in Dunhuang is proud of their aristocratic pedigree, though some claim their connection to the other Lis is imaginary and made up.;;;;;;;;;;;x
dunhuang.19.title;Of the August Lineage;;;;;;;;;;;x
dunhuang.19.desc;Other noble families in Dunhuang look upon us with envy, and not without good reason: we are the great Li, a clan whose achievements are unmatched and resound through the centuries. Our ancestors include the revered philosopher Laozi and the general Li Guang of the Han Dynasty, and we count the Emperors of the Tang Dynasty as our distant cousins. The other families pale in comparison to our glory.\n\nThough Dunhuang is but an outpost of true civilization, it is an important one nevertheless, and we take our role as an integral part of this community seriously as we always had for generations. Now, when the world is in chaos, and warlords and barbarians lurk around every corner, we must be ever more careful and vigilant if we are to protect our own legacy.;;;;;;;;;;;x
dunhuang.19.a;The Li are the supreme clan of Dunhuang!;;;;;;;;;;;;;x
dunhuang.20.tooltip; \n\nThe Zhais were middling officials for many years, and only recently have they been propelled to the realm of Dunhuang's elites. They will have to prove themselves worthy of such prestige.;;;;;;;;;;;x
dunhuang.20.title;The Patient Learners;;;;;;;;;;;x
dunhuang.20.desc;While the great houses of Dunhuang schemed against one another, we, the Zhai family, have built for ourselves a solid foundation. Let the snobbish aristocrats sneer at us! Our current patriarch, Zhai Fengda, began his career as a lowly clerk, just like his father. Now he is not only a respected official, but one of the preeminent scholars of this generation, specializing in calendars and astronomy.\n\nThe other noble families see us as noveau riche upstarts, who only recently gained power and wealth, even though ironically we have been high-ranking officials for many generations, and even have a couple of caves in Mogao. Unlike them, it simply took us longer to accumulate vast wealth and status. No matter what, through our hard work and faith, we can achieve great things in a place like Dunhuang.;;;;;;;;;;;x
dunhuang.20.a;The Zhai shall rise to great heights!;;;;;;;;;;;;;x
dunhuang.21.tooltip; \n\nThe Yins are one of Dunhuang's older clans and known for their caution when it comes to risky intrigue and ventures, which they learned bitterly from experience. They are a wealthy family and have many connections with the Western foreigners.;;;;;;;;;;;x
dunhuang.21.title;The Cautious Merchants;;;;;;;;;;;x
dunhuang.21.desc;We are the ancient Yin family, who have been here for many centuries, and we are proud of such a pedigree. Our illustrious forebear, Yin Dan, fled here in the days of the Jin Dynasty, due to his relatives' unrestrained ambition that nearly annihilated our clan. We know how petty power struggles can ruin the prosperity and influence accumulated from generations of work. Instead, we have focused on trade and making connections with foreign peoples.\n\nIt does not matter who rules this land - whether a Tang Emperor, Tibetan king, Turkic Khan, or Chinese warlord - as long as peace and stability can be maintained, we and the region shall prosper and grow.;;;;;;;;;;;x
dunhuang.21.a;The Yin shall persevere, even in this age of chaos!;;;;;;;;;;;;;x
dunhuang.22.desc;xxxxx;;;;;;;;;;;x
dunhuang.22.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.23.desc;xxxxx;;;;;;;;;;;x
dunhuang.23.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.24.desc;xxxxx;;;;;;;;;;;x
dunhuang.24.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.25.desc;xxxxx;;;;;;;;;;;x
dunhuang.25.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.26.desc;xxxxx;;;;;;;;;;;x
dunhuang.26.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.27.desc;xxxxx;;;;;;;;;;;x
dunhuang.27.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.28.desc;xxxxx;;;;;;;;;;;x
dunhuang.28.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.29.desc;xxxxx;;;;;;;;;;;x
dunhuang.29.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.30.title;A New Kingdom;;;;;;;;;;;x
dunhuang.30.desc;Once more, the eastern end of the Silk Road - the gateway to the West, as it were - is home to a powerful, independent kingdom, thanks in part to your leadership and hard work. Centered around the great frontier towns of Dunhuang and Jiuquan that have stood as trade entrepots and an outpost of civilization for centuries, it will surely prosper.\n\nOne question remains: what shall we name this kingdom? In the past, various regimes have called this the Kingdom of Liang, after the old Chinese province of Liang in the region, but there are other names your advisors say you should consider as well.;;;;;;;;;;;x
dunhuang.30.a;Kingdom of Liang;;;;;;;;;;;;;x
dunhuang.30.b;Kingdom of Jinshan;;;;;;;;;;;;;x
dunhuang.30.c;Kingdom of Guiyi;;;;;;;;;;;;;x
dunhuang.30.d;Kingdom of Dunhuang;;;;;;;;;;;;;x
VIET_dunhuang_founded_text_liang_li;Our august ancestors, the Li clan, once ruled an independent Kingdom of Liang - who are we if we were not to honor their esteemed choice name?;;;;;;;;;;;x
VIET_dunhuang_founded_text_liang_not_li;Let us stick with tradition, and emulate our predecessors here who called their realm Liang, for it was the name for the region since the days of the glorious Han Dynasty.;;;;;;;;;;;x
VIET_dunhuang_founded_text_jinshan;Jinshan, the Golden Mountain - it is a poetic name, and fitting for our state. We shall be prosperous and we shall be firm and unyielding.;;;;;;;;;;;x
VIET_dunhuang_founded_text_dunhuang;Though there are a few major cities in the region, Dunhuang stands above the rest as a center of trade and religion. Our kingdom should be named after it.;;;;;;;;;;;x
VIET_dunhuang_founded_text_guiyi;Guiyi is the name of the army that fought against Tibetan rule, meaning the Return to Righteousness Army. It is a fitting name for our state.;;;;;;;;;;;x
dunhuang.31.title;[From.PrimaryTitle.GetName];;;;;;;;;;;x
dunhuang.31.desc;Generations ago, during the tumultuous period of China's history known as the Sixteen Kingdoms and the Northern and Southern Dynasties, the Gansu region was home to several kingdoms. Now, under the leadership of [From.GetTitle] [From.GetDynName], the descendants of these kingdoms' old rulers, whether in blood or in spirit, have once again forged a powerful, independent state centered around the great cities of the region like Dunhuang and Jiuquan. It is called the [From.PrimaryTitle.GetName].\n\nWith prosperity from the Silk Road trade, powerful armies, and the Middle Kingdom's sense of culture and refinement, their achievements will surely go down in history.;;;;;;;;;;;x
dunhuang.31.a;Interesting.;;;;;;;;;;;;;x
dunhuang.32.desc;xxxxx;;;;;;;;;;;x
dunhuang.32.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.33.desc;xxxxx;;;;;;;;;;;x
dunhuang.33.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.34.desc;xxxxx;;;;;;;;;;;x
dunhuang.34.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.35.desc;xxxxx;;;;;;;;;;;x
dunhuang.35.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.36.desc;xxxxx;;;;;;;;;;;x
dunhuang.36.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.37.desc;xxxxx;;;;;;;;;;;x
dunhuang.37.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.38.desc;xxxxx;;;;;;;;;;;x
dunhuang.38.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.39.desc;xxxxx;;;;;;;;;;;x
dunhuang.39.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.40.desc;xxxxx;;;;;;;;;;;x
dunhuang.40.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.41.desc;xxxxx;;;;;;;;;;;x
dunhuang.41.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.42.desc;xxxxx;;;;;;;;;;;x
dunhuang.42.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.43.desc;xxxxx;;;;;;;;;;;x
dunhuang.43.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.44.desc;xxxxx;;;;;;;;;;;x
dunhuang.44.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.45.desc;xxxxx;;;;;;;;;;;x
dunhuang.45.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.46.desc;xxxxx;;;;;;;;;;;x
dunhuang.46.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.47.desc;xxxxx;;;;;;;;;;;x
dunhuang.47.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.48.desc;xxxxx;;;;;;;;;;;x
dunhuang.48.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.49.desc;xxxxx;;;;;;;;;;;x
dunhuang.49.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.50.title;Mogao Caves;;;;;;;;;;;x
dunhuang.50.desc;The Mogao Caves have stood for centuries as a testament to the truth of the Dharma as taught by Lord Buddha. Now, I have an opportunity to gain some merit by sponsoring the construction of a new cave. I have found a promising artist who has the experience I need to oversee and manage the sort of work involved with making a new cave at Mogao.\n\nAfter some discussion regarding the logistics of the whole endeavor, we get down to business, discussing what I want for the cave itself. In other words, what will my cave's art will focus on?;;;;;;;;;;;x
dunhuang.50.a;Showing my and my family's devotion;;;;;;;;;;;;;x
dunhuang.50.b;Retelling Buddhist fables and parables;;;;;;;;;;;;;x
dunhuang.50.c;Visions of enlightened beings and deities;;;;;;;;;;;;;x
VIET_dunhuang_caves_focus_family_text;The world must know of the nobility and righteousness of my lineage and my kin, and how we have contributed much to the flowering of the true way.;;;;;;;;;;;x
VIET_dunhuang_caves_focus_jataka_text;The Jataka Tales have entertained people for generations, and are still popular - they are a great way to teach everyone right conduct and attitudes.;;;;;;;;;;;x
VIET_dunhuang_caves_focus_deities_text;What better than to directly honor the Buddhas, Bodhisattvas, and other deities than to focus on them? Let those who see my cave be inspired!;;;;;;;;;;;x
dunhuang.51.desc;The second and more important matter, of course, is the cost. It will depend on how big I want the cave to be and the level of detail and quality I am expecting. I have already set aside some funds for my cave, but if I want something bigger and grander, I will likely have to spend more. Am I willing to pay extra money?;;;;;;;;;;;x
dunhuang.51.a;Some, but not too much.;;;;;;;;;;;;;x
dunhuang.51.b;A lot - this cave will be amazing!;;;;;;;;;;;;;x
dunhuang.51.c;On second thought, no.;;;;;;;;;;;;;x
dunhuang.52.desc;Now that negotiations are done, all I can do now is wait until the caves are finished. ;;;;;;;;;;;x
dunhuang.52.a;What a sight they will be!;;;;;;;;;;;;;x
dunhuang.53.desc;Finally, after a long wait, the men I commissioned are finished carving out a new cave in the Mogao Caves. It is beautiful and stunning, just as I imagined, and the pictures carved on the murals look so realistic. This cave will proudly stand alongside the rest of the grottoes here for many more centuries, a testament to the holiness and strength of the Three Jewels.;;;;;;;;;;;x
dunhuang.53.a;A job well done!;;;;;;;;;;;;;x
dunhuang.54.desc;xxxxx;;;;;;;;;;;x
dunhuang.54.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.55.desc;My relative, [target_dunhuang_relative_mogao.GetTitledName], commissioned a number of men to carve out a new cave at Mogao shortly before they passed away. Such is the cycle of life and rebirth! Still, while they are no longer here to see this come to fruition, their good deed will earn them much merit in future lives, merit which is surely also shared with the rest of the family as well!;;;;;;;;;;;x
dunhuang.55.a;A job well done!;;;;;;;;;;;;;x
dunhuang.56.desc;xxxxx;;;;;;;;;;;x
dunhuang.56.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.57.desc;xxxxx;;;;;;;;;;;x
dunhuang.57.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.58.desc;xxxxx;;;;;;;;;;;x
dunhuang.58.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.59.desc;xxxxx;;;;;;;;;;;x
dunhuang.59.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.60.desc;While working on the Mogao Cave I commissioned, one of the workmen had a dream one night where he was visited by an unknown Bodhisattva. This can be considered an auspicious sign.;;;;;;;;;;;x
dunhuang.60.a;Very good!;;;;;;;;;;;;;x
dunhuang.61.desc;Calamity struck while my men were working on the Mogao Cave. A small sandstorm swept through the area, and though it did not damage much or cause any loss of life, it did destroy some progress on my cave.;;;;;;;;;;;x
dunhuang.61.a;Unfortunate!;;;;;;;;;;;;;x
dunhuang.62.desc;The caravans transporting goods and materials used in my Mogao Cave were attacked by nomad bandits. Though we did not lose all of it, this is a blow to the project. Surely those vile men will be reborn in the hell realm in the next life for their evil acts against the Three Jewels!;;;;;;;;;;;x
dunhuang.62.a;Still, I will have to make up for those losses.;;;;;;;;;;;;;x
dunhuang.63.desc;One of the local Buddhist lay organizations in Dunhuang has heard about my project to expand the Mogao Caves with my own. They are impressed and offer some funds to help. All they ask is for a little recognition.;;;;;;;;;;;x
dunhuang.63.a;They shall be depicted in the cave's murals.;;;;;;;;;;;;;x
dunhuang.63.b;I will give them donations instead as thanks!;;;;;;;;;;;;;x
dunhuang.63.c;I don't need their support.;;;;;;;;;;;;;x
dunhuang.64.desc;A prominent monk from one of Dunhuang's monasteries is visiting the construction site today at the Mogao Caves. He had good things to say about what was being done, so I am relieved.;;;;;;;;;;;x
dunhuang.64.a;I gave him some alms before he left.;;;;;;;;;;;;;x
dunhuang.65.desc;There have been some delays with my cave at Mogao. By coincidence, my cave is being carved next to another cave under construction, which is being sponsored by an association of merchants. There have been some clashes as to the boundaries between our caves. Though the legal authorities have ruled in my favor, the merchants still seem upset.;;;;;;;;;;;x
dunhuang.65.a;I'll back off. We should not fight.;;;;;;;;;;;;;x
dunhuang.65.b;Pay the merchants to back down.;;;;;;;;;;;;;x
dunhuang.65.c;Forget the merchants! This is my cave!;;;;;;;;;;;;;x
dunhuang.65.d;Why don't we combine our efforts?;;;;;;;;;;;;;x
dunhuang.66.tooltip;Surely with one massive cave, together we can both honor the Buddha, Dharma, and Sangha even more so than if we worked separately!;;;;;;;;;;;x
dunhuang.66.desc;The merchants were surprised by my gesture, and accepted. We all forgave each other for our transgressions, and laughed at how silly our squabble was. The Buddha taught us to not be misled by our afflictive emotions after all, as this causes negative karma. A good thing came out of this thankfully, and the cave will be even bigger and greater than before!;;;;;;;;;;;x
dunhuang.66.a;A happy ending.;;;;;;;;;;;;;x
dunhuang.67.desc;After spending some time with the merchant association to sort out the details of our new combined cave, one of them offered his services to me at my court. He is talented and we had gotten along really well, so I would love to have him around to help me.;;;;;;;;;;;x
dunhuang.67.a;Yes, welcome, my Dharma brother!;;;;;;;;;;;;;x
dunhuang.68.desc;While working on my Mogao Cave, the workers found a hidden room, leading them to a sealed cave that had been lost for centuries! It is filled with priceless scrolls and other spiritual artifacts.;;;;;;;;;;;x
dunhuang.68.a;Donate the items to one of the local monasteries.;;;;;;;;;;;;;x
dunhuang.68.b;Those artifacts would go nicely in my cave.;;;;;;;;;;;;;x
dunhuang.68.c;I want to bring these back home to study.;;;;;;;;;;;;;x
dunhuang.68.d;Selling these should net me a nice profit.;;;;;;;;;;;;;x
dunhuang.69.desc;One of the main artisans in charge of this whole cave project is a foreigner from afar. He is competent and brings a unique foreign influence to his art. That said, though he fluent in our language and customs, he is still awkward at times and has difficulty communicating with the others at times.;;;;;;;;;;;x
dunhuang.69.a;As long as he does his job, it is no matter to me.;;;;;;;;;;;;;x
dunhuang.69.b;I'll help him if there are any misunderstandings.;;;;;;;;;;;;;x
dunhuang.70.desc;The artisan was grateful for my assistance, and, furthermore, tells me that my graciousness has convinced him to stay permanently here after the project is done. Who knows what other things he can help me with?;;;;;;;;;;;x
dunhuang.70.a;Very good!;;;;;;;;;;;;;x
dunhuang.71.desc;Today I inspected the site of my Mogao Cave project. The workers seem to be doing their job well, all except for one, who works slower than everyone else. The others say he is tired and recently got sick and that he is usually a good worker.;;;;;;;;;;;x
dunhuang.71.a;Fire him! He's obviously pretending.;;;;;;;;;;;;;x
dunhuang.71.b;Let's hope he gets better. Carry on, then.;;;;;;;;;;;;;x
dunhuang.71.c;I will personally make sure he is given medicine and care.;;;;;;;;;;;;;x
dunhuang.72.desc;A group of monks from one of the local monasteries near Dunhuang have come to perform some religious ceremonies, chantings and prayers, at my Mogao Cave under construction. Though they often don't ask for it explicitly, it is customary to offer them something afterwards as a sign of appreciation, and for good merit.;;;;;;;;;;;x
dunhuang.72.a;Why should I? Monks are so greedy.;;;;;;;;;;;;;x
dunhuang.72.b;Of course. Here are some donations.;;;;;;;;;;;;;x
dunhuang.72.c;A large donation is what they need!;;;;;;;;;;;;;x
dunhuang.73.desc;For those who follow the teachings of the Buddha, eating vegetarian food every now and then is a sure way to show our faith, and to gain merit. When you travel to the site of your cave's construction one day, it appears that the workers and everyone involved have organized a vegetarian feast in honor of your visit.;;;;;;;;;;;x
dunhuang.73.a;I hate vegetarian food. I will merely observe.;;;;;;;;;;;;;x
dunhuang.73.b;I will eat what I need to, nothing more.;;;;;;;;;;;;;x
dunhuang.73.c;Delicious! And a great act of merit too.;;;;;;;;;;;;;x
dunhuang.74.desc;xxxxx;;;;;;;;;;;x
dunhuang.74.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.75.desc;xxxxx;;;;;;;;;;;x
dunhuang.75.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.76.desc;xxxxx;;;;;;;;;;;x
dunhuang.76.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.77.desc;xxxxx;;;;;;;;;;;x
dunhuang.77.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.78.desc;xxxxx;;;;;;;;;;;x
dunhuang.78.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.79.desc;xxxxx;;;;;;;;;;;x
dunhuang.79.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.80.desc;xxxxx;;;;;;;;;;;x
dunhuang.80.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.81.desc;xxxxx;;;;;;;;;;;x
dunhuang.81.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.82.desc;xxxxx;;;;;;;;;;;x
dunhuang.82.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.83.desc;xxxxx;;;;;;;;;;;x
dunhuang.83.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.84.desc;xxxxx;;;;;;;;;;;x
dunhuang.84.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.85.desc;xxxxx;;;;;;;;;;;x
dunhuang.85.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.86.desc;xxxxx;;;;;;;;;;;x
dunhuang.86.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.87.desc;xxxxx;;;;;;;;;;;x
dunhuang.87.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.88.desc;xxxxx;;;;;;;;;;;x
dunhuang.88.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.89.desc;xxxxx;;;;;;;;;;;x
dunhuang.89.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.90.desc;xxxxx;;;;;;;;;;;x
dunhuang.90.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.91.desc;xxxxx;;;;;;;;;;;x
dunhuang.91.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.92.desc;xxxxx;;;;;;;;;;;x
dunhuang.92.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.93.desc;xxxxx;;;;;;;;;;;x
dunhuang.93.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.94.desc;xxxxx;;;;;;;;;;;x
dunhuang.94.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.95.desc;xxxxx;;;;;;;;;;;x
dunhuang.95.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.96.desc;xxxxx;;;;;;;;;;;x
dunhuang.96.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.97.desc;xxxxx;;;;;;;;;;;x
dunhuang.97.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.98.desc;xxxxx;;;;;;;;;;;x
dunhuang.98.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.99.desc;xxxxx;;;;;;;;;;;x
dunhuang.99.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.100.desc;Dunhuang has been a melting pot of different peoples for generations, even before the august Han Dynasty established a foothold of Chinese rule in the region. Nowadays, there are flourishing communities with origins from all across Eurasia, and we have decided to wisely improve relations with and perhaps win some allies in one particular community:;;;;;;;;;;;x
dunhuang.100.a;The cultured Chinese;;;;;;;;;;;;;x
dunhuang.100.b;The wealthy Iranians;;;;;;;;;;;;;x
dunhuang.100.c;The Himalayan mountaineers;;;;;;;;;;;;;x
dunhuang.100.d;The northern steppe nomads;;;;;;;;;;;;;x
VIET_dunhuang_reinforce_relations_civilized_eastern_chinese;We should look to improving relations with our own Chinese brethren. There are many lesser noble families, and men and women of talent, who we may want to work together with to achieve great things.;;;;;;;;;;;x
VIET_dunhuang_reinforce_relations_civilized_eastern_not_chinese;Seeking the support and cooperation of the local Chinese inhabitants would be wise. They have played an important role in Dunhuang society for many centuries, and have connections with the Middle Kingdom itself.;;;;;;;;;;;x
VIET_dunhuang_reinforce_relations_civilized_western;For years, merchants, pilgrims, and travelers from eastern Iran and the Tarim Basin established themselves in Dunhuang. With their wealth and connections, and our status and power, we could together achieve great things.;;;;;;;;;;;x
VIET_dunhuang_reinforce_relations_barbarian_southern;Tribesmen from the Himalayan Plateau form a sizeable community here in Dunhuang. They are hardy and ferocious, capable warriors and devout followers of their faiths, and so could prove useful allies.;;;;;;;;;;;x
VIET_dunhuang_reinforce_relations_barbarian_northern;The nomads of the northern steppes are a contentious lot, but several of them live in this region. Though they are not always the most reliable, their skills as warriors and adventurers cannot be ignored.;;;;;;;;;;;x
dunhuang.101.desc;A promising man from Dunhuang's Chinese community wishes to join our court. For generations, this community has prided themselves as the learned protectors of Dunhuang's unique culture. Regardless of whether he's capable or not, having a connection will be useful.;;;;;;;;;;;x
dunhuang.101.a;Splendid!;;;;;;;;;;;;;x
dunhuang.102.desc;A promising man from Dunhuang's Iranian and Tocharian community wishes to join our court. These peoples are infamous for their cunning in business and the beauty of their women. Regardless of whether he's capable or not, having a connection will be useful.;;;;;;;;;;;x
dunhuang.102.a;Splendid!;;;;;;;;;;;;;x
dunhuang.103.desc;A promising man from Dunhuang's Himalayan community wishes to join our court. The inhabitants of the Tibetan plateau are rugged and rightly respected for their courage and strength. Regardless of whether he's capable or not, having a connection will be useful.;;;;;;;;;;;x
dunhuang.103.a;Splendid!;;;;;;;;;;;;;x
dunhuang.104.desc;A promising man from Dunhuang's nomad community wishes to join our court. Though dismissed as barbarians by some, they are nevertheless feared warriors and horsemen for a reason. Regardless of whether he's capable or not, having a connection will be useful.;;;;;;;;;;;x
dunhuang.104.a;Splendid!;;;;;;;;;;;;;x
dunhuang.105.desc;xxxxx;;;;;;;;;;;x
dunhuang.105.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.106.desc.a;The local Chinese elite families have been competing with each other to win our favor ever since we made efforts to improve relations with them. A number of them have recently just provided us with a gift of gold and other valuables.;;;;;;;;;;;x
dunhuang.106.desc.b;In light of our recent efforts to build bonds and better relations with the local Western community of Dunhuang, the Iranian and Tocharian elite families have provided us with a gift of gold and other valuables.;;;;;;;;;;;x
dunhuang.106.desc.c;In light of our recent efforts to build bonds and better relations with the local Himalayan community of Dunhuang, the Tibetan elite families have provided us with a gift of gold and other valuables.;;;;;;;;;;;x
dunhuang.106.desc.d;In light of our recent efforts to build bonds and better relations with the local community of steppe nomads in Dunhuang, the nomad elite families have provided us with a gift of gold and other valuables.;;;;;;;;;;;x
dunhuang.106.a;Much appreciated.;;;;;;;;;;;;;x
dunhuang.107.desc.a;The work we have done building up relations with the local Chinese community of Dunhuang has paid off. They have recently agreed to partner with us in a number of advantageous business deals. Through their networks on the Silk Road, we will surely together earn a great profit.;;;;;;;;;;;x
dunhuang.107.desc.b;The work we have done building up relations with the local Iranian and Tocharian community of Dunhuang has paid off. They have recently agreed to partner with us in a number of advantageous business deals. Through their networks on the Silk Road, we will surely together earn a great profit.;;;;;;;;;;;x
dunhuang.107.desc.c;The work we have done building up relations with the local Tibetan community of Dunhuang has paid off. They have recently agreed to partner with us in a number of advantageous business deals. Through their networks on the Silk Road, we will surely together earn a great profit.;;;;;;;;;;;x
dunhuang.107.desc.d;The work we have done building up relations with the local community of steppe nomads in Dunhuang has paid off. They have recently agreed to partner with us in a number of advantageous business deals. Through their networks on the Silk Road, we will surely together earn a great profit.;;;;;;;;;;;x
dunhuang.107.a;The silk must flow.;;;;;;;;;;;;;x
dunhuang.108.desc.a;The local Chinese elites have been most appreciative of our efforts to foster closer relations with them. To celebrate a number of recent successes, a few of their most prominent clans got together and hosted a magnificent feast in our name. It was a great feast, and we all feasted on traditional delicacies such as boiled lamb and pork, medleys of nuts, and crab apples.;;;;;;;;;;;x
dunhuang.108.desc.b;The local Iranian and Tocharian elites have been most appreciative of our efforts to foster closer relations with them. To celebrate a number of recent successes, a few of their most prominent clans got together and hosted a magnificent feast in our name. It was a great feast, and we all feasted on traditional delicacies such as Ferghana wine, Samarkand peaches, and sangak bread.;;;;;;;;;;;x
dunhuang.108.desc.c;The local Himalayan chiefs have been most appreciative of our efforts to foster closer relations with them. To celebrate a number of recent successes, a few of their most prominent clans got together and hosted a magnificent feast in our name. It was a great feast, and we all feasted on traditional delicacies such as momo dumplings stuffed with vegetables and meat, tsampa porridge, and butter tea.;;;;;;;;;;;x
dunhuang.108.desc.d;The local nomad chiefs have been most appreciative of our efforts to foster closer relations with them. To celebrate a number of recent successes, a few of their most prominent clans got together and hosted a magnificent feast in our name. It was a great feast, and we all feasted on traditional delicacies such as cooked mutton, salted horse sausage, and .;;;;;;;;;;;x
dunhuang.108.a;A wonderful and joyous occasion!;;;;;;;;;;;;;x
dunhuang.109.desc.a;We have, through our connections with the Chinese elites of Dunhuang, managed to build up a good rapport among their community. Even their commoners think more highly of us than before. This will surely benefit us politically and financially, and earn much honor and acclaim for our dynasty.;;;;;;;;;;;x
dunhuang.109.desc.b;We have, through our connections with the Iranian and Tocharian elites of Dunhuang, managed to build up a good rapport among their community. Even their commoners think more highly of us than before. This will surely benefit us politically and financially, and earn much honor and acclaim for our dynasty.;;;;;;;;;;;x
dunhuang.109.desc.c;We have, through our connections with the Himalayan chiefs of Dunhuang, managed to build up a good rapport among their community. Even their commoners think more highly of us than before. This will surely benefit us politically and financially, and earn much honor and acclaim for our dynasty.;;;;;;;;;;;x
dunhuang.109.desc.d;We have, through our connections with the steppe nomad chiefs of Dunhuang, managed to build up a good rapport among their community. Even their commoners think more highly of us than before. This will surely benefit us politically and financially, and earn much honor and acclaim for our dynasty.;;;;;;;;;;;x
dunhuang.109.a;We will have to see how long this period of goodwill lasts.;;;;;;;;;;;;;x
dunhuang.110.desc.a;The leaders of Dunhuang's Chinese community have presented us with a most spectacular gift of [Root.Religion.GetName] religious objects, such as statues inlaid with precious gems, colorful paintings, and other similar items.;;;;;;;;;;;x
dunhuang.110.desc.b;The leaders of Dunhuang's Iranian and Tocharian community have presented us with a most spectacular gift of [Root.Religion.GetName] religious objects, such as statues inlaid with precious gems, colorful paintings, and other similar items.;;;;;;;;;;;x
dunhuang.110.desc.c;The Himalayan chiefs of Dunhuang have presented us with a most spectacular gift of [Root.Religion.GetName] religious objects, such as statues inlaid with precious gems, colorful paintings, and other similar items.;;;;;;;;;;;x
